comparison,peptide_group,reference,gene,total_counts,pct_group,pct_reference,pct_delta,detection_log2_odds_ratio,mean_norm_group,mean_norm_reference,mean_log1p_group,mean_log1p_reference,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_group_cells,n_reference_cells,is_sig_0p25,is_sig_0p5,gene_program,gene_order,peptide_order,is_sig_abs0p5_fdr0p05,plot_size,x,y,gene_centered_log2fc_z,percent_detected
A2_vs_no_interaction,A2,no_interaction,Gbp4,4822,0.301369863013698,0.4977477477477355,-0.1963778847340375,-1.173661020017951,1.2048666664945136,4.742151528308345,0.3678715978887527,1.046274712964471,-0.6784031150757183,-1.8917458298694456,-15.563338324461833,672.6151194507174,-0.6023265434674675,7.118787335721937e-47,True,4.5420749196771794e-45,365,2664,True,True,IFN_stress,17,2,True,26.698630136986257,2,14,-0.8193132111538283,30.1369863013698
Y3_vs_no_interaction,Y3,no_interaction,Gbp4,4832,0.3074935400516798,0.4977477477477355,-0.19025420769605572,-1.1330417663430343,1.3125159575503857,4.742151528308345,0.38658949186312186,1.046274712964471,-0.6596852211013491,-1.777381061040458,-14.904930526068041,697.9003324474278,-0.5854232946112388,8.035770254516703e-44,True,1.488980958925154e-41,387,2664,True,True,IFN_stress,17,3,True,27.139534883720945,3,14,-0.63079738611281,30.749354005167977
Q4_vs_no_interaction,Q4,no_interaction,Gbp4,4876,0.268993839835729,0.4977477477477355,-0.2287539079120065,-1.3965097808858817,1.2959047643926531,4.742151528308345,0.3718274122147933,1.046274712964471,-0.6744473007496776,-1.794447710120567,-16.373288289589436,968.8183712789438,-0.6032949381940931,2.2212059123348037e-53,True,1.006483929026708e-51,487,2664,True,True,IFN_stress,17,4,True,24.367556468172488,4,14,-0.6589295938282231,26.8993839835729
Q4R7_vs_no_interaction,Q4R7,no_interaction,Gbp4,4740,0.3480176211453742,0.4977477477477355,-0.1497301266023613,-0.8740197306879283,1.615761352580071,4.742151528308345,0.478502547058535,1.046274712964471,-0.5677721659059359,-1.4967993266405866,-9.658308100201639,311.34806286373134,-0.49461485355227625,1.78387613579662e-19,True,4.2224438686394106e-18,227,2664,True,True,IFN_stress,17,5,True,30.057268722466944,5,14,-0.16829396225746723,34.80176211453742
T4_vs_no_interaction,T4,no_interaction,Gbp4,4847,0.28162291169451026,0.4977477477477355,-0.21612483605322524,-1.3078389833752149,1.2515649463567968,4.742151528308345,0.3738324006622854,1.046274712964471,-0.6724423123021855,-1.8410173882084884,-15.740995649261492,792.4469532404676,-0.5988074644214496,8.817758288031057e-49,True,1.2312443374243366e-46,419,2664,True,True,IFN_stress,17,6,True,25.276849642004738,6,14,-0.7356938051892129,28.162291169451027
Q7_vs_no_interaction,Q7,no_interaction,Gbp4,4790,0.3230240549828172,0.4977477477477355,-0.17472369276491828,-1.0318907057386728,1.6288882583309723,4.742151528308345,0.46519245590009073,1.046274712964471,-0.5810822570643802,-1.48580359956012,-10.891730329471356,430.1152400348465,-0.5087311634152846,1.458401507226991e-24,True,5.154675933308732e-23,291,2664,True,True,IFN_stress,17,7,True,28.25773195876284,7,14,-0.15016889993517432,32.30240549828172
Q4H7_vs_no_interaction,Q4H7,no_interaction,Gbp4,4900,0.3349514563106795,0.4977477477477355,-0.16279629143705598,-0.9558554134929065,1.5803000803620697,4.742151528308345,0.4638942412311603,1.046274712964471,-0.5823804717333106,-1.5269293240340462,-12.743000001418956,712.5423913794307,-0.5155657840740702,1.1831288420093071e-33,True,3.580581563019806e-32,412,2664,True,True,IFN_stress,17,8,True,29.116504854368927,8,14,-0.21795944381503665,33.49514563106795
V4_vs_no_interaction,V4,no_interaction,Gbp4,4863,0.3734567901234579,0.4977477477477355,-0.12429095762427761,-0.7184519466063826,2.0882323617644163,4.742151528308345,0.5422631896812791,1.046274712964471,-0.5040115232831919,-1.1458822854715545,-9.341484293869401,474.24628829668353,-0.44063766925562176,3.71017232461622e-19,True,5.931805632247861e-18,324,2664,True,True,IFN_stress,17,9,True,31.888888888888967,9,14,0.4101482994136405,37.34567901234579
D4_vs_no_interaction,D4,no_interaction,Gbp4,4833,0.4194915254237281,0.4977477477477355,-0.07825622232400742,-0.4465856120900988,2.5021421583361994,4.742151528308345,0.674028590613814,1.046274712964471,-0.3722461223506569,-0.8959484466774924,-5.580209244328144,300.1354552448186,-0.32195088239411584,5.370514096470764e-08,True,5.98887731905586e-07,236,2664,True,True,IFN_stress,17,10,True,35.20338983050842,10,14,0.8221325521548482,41.94915254237281
G4_vs_no_interaction,G4,no_interaction,Gbp4,4668,0.36153846153846114,0.4977477477477355,-0.13620928620927436,-0.7907669547383511,1.7476646585018931,4.742151528308345,0.5382944490414054,1.046274712964471,-0.5079802639230655,-1.3899452882637684,-6.532597015853761,154.09194041639822,-0.4383922311572233,8.904208936354384e-10,True,1.4037312125213839e-08,130,2664,True,True,IFN_stress,17,11,True,31.030769230769202,11,14,0.00784137566020749,36.15384615384612
E1_vs_no_interaction,E1,no_interaction,Gbp4,4782,0.44508670520231197,0.4977477477477355,-0.05266104254542353,-0.299145526054714,3.0717927652100188,4.742151528308345,0.7442705356109821,1.046274712964471,-0.30200417735348883,-0.6103497141079102,-3.7167939766952456,202.26396384005588,-0.259590576689991,0.0002611351820603349,True,0.0016153656393982448,173,2664,True,True,IFN_stress,17,12,True,37.046242774566466,12,14,1.2929058615604043,44.5086705202312
CATNB_vs_no_interaction,CATNB,no_interaction,Gbp4,4715,0.45833333333333265,0.4977477477477355,-0.039414414414402854,-0.22351859921833517,2.3945194066645814,4.742151528308345,0.7092509007373682,1.046274712964471,-0.33702381222710276,-0.9568863339968248,-4.2110776460559824,169.04917527775834,-0.29048035844427583,4.1227847437062225e-05,True,0.000463252013466693,144,2664,True,True,IFN_stress,17,13,True,37.99999999999995,13,14,0.7216841691266933,45.833333333333265
LCMV_vs_no_interaction,LCMV,no_interaction,Gbp4,4728,0.41732283464566877,0.4977477477477355,-0.08042491310206673,-0.4591775754199742,3.5276055307739145,4.742151528308345,0.8062137035510959,1.046274712964471,-0.24006100941337505,-0.4166306427672109,-2.4128184955150567,140.19956608665908,-0.20549660466712524,0.017121952140768122,True,0.08150562236298232,127,2664,False,False,IFN_stress,17,14,False,35.04724409448815,14,14,1.6122271956906702,41.732283464566876
TB_vs_no_interaction,TB,no_interaction,Gbp4,4748,0.47852760736196387,0.4977477477477355,-0.019220140385771634,-0.10881217229988799,2.9256741979335037,4.742151528308345,0.7974286260885296,1.046274712964471,-0.24884608687594134,-0.6783915794286591,-3.044722176291735,190.13723875160304,-0.2140325923042961,0.0026591136914584316,True,0.017365521945747094,163,2664,True,True,IFN_stress,17,15,True,39.4539877300614,15,14,1.180747471265826,47.85276073619639
MCMV_vs_no_interaction,MCMV,no_interaction,Gbp4,4595,0.3766233766233767,0.4977477477477355,-0.12112437112435881,-0.6993922634298707,2.4459878583697288,4.742151528308345,0.6193661822210741,1.046274712964471,-0.42690853074339685,-0.9274226880031539,-3.80999161743768,82.64101803880418,-0.36600332440444405,0.00026631173536905713,True,0.003782039528652036,77,2664,True,True,IFN_stress,17,16,True,32.11688311688312,16,14,0.7702512548654747,37.66233766233767
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Stat1,58039,0.8535016385485067,0.792792792792763,0.060708845755743646,0.5780956728833196,3.607862049640945,16.138608796567766,1.1037066625272185,2.081663728484262,-0.9779570659570436,-2.130768563560162,-34.20607748172167,3287.395302568684,-0.9799062533670836,1.2016143878591227e-219,True,2.3916558502614055e-218,8239,2664,True,True,IFN_stress,18,0,True,66.45211797549248,0,13,-2.034609979839891,85.35016385485066
N4_vs_no_interaction,N4,no_interaction,Stat1,18161,0.7811158798283299,0.792792792792763,-0.011676912964433184,-0.09668403250467669,4.850057683717809,16.138608796567766,1.1253850495089854,2.081663728484262,-0.9562786789752766,-1.7139107960871451,-17.770589680470128,818.0236748243736,-0.709854096019821,5.408051735874992e-60,True,3.71979906354532e-58,466,2664,True,True,IFN_stress,18,1,True,61.24034334763975,1,13,-1.1357368102549827,78.11158798283299
A2_vs_no_interaction,A2,no_interaction,Stat1,17687,0.7506849315068469,0.792792792792763,-0.04210786128591615,-0.333362705468178,4.96456351300186,16.138608796567766,1.1281172562559179,2.081663728484262,-0.9535464722283442,-1.6809181969073783,-15.728329442158541,563.5868405017885,-0.7011139939936135,1.766178299023159e-46,True,1.0691039536971595e-44,365,2664,True,True,IFN_stress,18,2,True,59.04931506849297,2,13,-1.0645946497590024,75.06849315068469
Y3_vs_no_interaction,Y3,no_interaction,Stat1,17859,0.8320413436692484,0.792792792792763,0.03924855087648538,0.35639326938027216,5.634832281697094,16.138608796567766,1.2839662489804329,2.081663728484262,-0.7976974795038292,-1.501604838851928,-13.735654563389279,623.6912799841562,-0.5884738425668063,1.0613039200542527e-37,True,8.572070123515118e-36,387,2664,True,True,IFN_stress,18,3,True,64.90697674418588,3,13,-0.6779400661553772,83.20413436692485
Q4_vs_no_interaction,Q4,no_interaction,Stat1,18486,0.8275154004106708,0.792792792792763,0.0347226076179078,0.3123853130643152,5.788103054903498,16.138608796567766,1.2837304115991353,2.081663728484262,-0.7979333168851268,-1.463553211316533,-14.79202354827618,851.6232490331563,-0.5918757097310718,3.1066067014496974e-44,True,8.224653977854887e-43,487,2664,True,True,IFN_stress,18,4,True,64.58110882956831,4,13,-0.5958890892527603,82.75154004106709
Q4R7_vs_no_interaction,Q4R7,no_interaction,Stat1,17213,0.8678414096916318,0.792792792792763,0.07504861689886877,0.7405033562058512,6.384386400631423,16.138608796567766,1.3941454279149605,2.081663728484262,-0.6875183005693015,-1.324386070570685,-9.28557347825474,300.68431798530213,-0.5004769042874396,3.3262088841678246e-18,True,6.847731579194069e-17,227,2664,True,True,IFN_stress,18,5,True,67.48458149779749,5,13,-0.2958020603781289,86.78414096916318
T4_vs_no_interaction,T4,no_interaction,Stat1,18124,0.8162291169451129,0.792792792792763,0.023436324152349863,0.20623441166737871,5.486769703475888,16.138608796567766,1.2712714240204381,2.081663728484262,-0.8103923044638239,-1.539341782227901,-14.257403784634244,690.6064335006245,-0.5986688483490936,1.290982161964751e-40,True,7.384262426418862e-39,419,2664,True,True,IFN_stress,18,6,True,63.76849642004813,6,13,-0.7593124875173052,81.62291169451129
Q7_vs_no_interaction,Q7,no_interaction,Stat1,17639,0.8316151202749117,0.792792792792763,0.038822327482148644,0.35221159905719956,7.246760166021735,16.138608796567766,1.4327983265885829,2.081663728484262,-0.6488654018956792,-1.144247954495432,-9.357231305716313,402.50255208233324,-0.4732116611969051,5.825295205737787e-19,True,1.0236502742888756e-17,291,2664,True,True,IFN_stress,18,7,True,64.87628865979364,7,13,0.09263095441533509,83.16151202749117
Q4H7_vs_no_interaction,Q4H7,no_interaction,Stat1,18295,0.8713592233009706,0.792792792792763,0.07856643050820755,0.7824228185526054,6.520703560645065,16.138608796567766,1.4291682189181956,2.081663728484262,-0.6524955095660665,-1.2943715976142858,-11.35005077838748,670.8259792646313,-0.4815597836420386,1.9634225239817715e-27,True,3.864547767095043e-26,412,2664,True,True,IFN_stress,18,8,True,67.73786407766988,8,13,-0.23108165321554586,87.13592233009706
V4_vs_no_interaction,V4,no_interaction,Stat1,17913,0.8240740740740772,0.792792792792763,0.03128128128131413,0.2794918677733021,7.484170723404483,16.138608796567766,1.4587472950916809,2.081663728484262,-0.6229164333925812,-1.0983646929304083,-9.139719453147945,453.7107586160142,-0.45414972044381463,2.1024487885085287e-18,True,3.144870659654706e-17,324,2664,True,True,IFN_stress,18,9,True,64.33333333333356,9,13,0.19156933573388876,82.40740740740772
D4_vs_no_interaction,D4,no_interaction,Stat1,17486,0.8559322033898287,0.792792792792763,0.06313941059706563,0.6047330458493863,9.009705409570772,16.138608796567766,1.6467042154039182,2.081663728484262,-0.43495951308034386,-0.833951732518817,-5.38100760683566,297.8399835242742,-0.31487383196099095,1.5019853416065188e-07,True,1.5502401094257733e-06,236,2664,True,True,IFN_stress,18,10,True,66.62711864406766,10,13,0.7617247564791206,85.59322033898286
G4_vs_no_interaction,G4,no_interaction,Stat1,16852,0.823076923076921,0.792792792792763,0.030284130284157995,0.2700493336463421,7.357299198422417,16.138608796567766,1.4886873984687914,2.081663728484262,-0.5929763300154707,-1.122702907454994,-5.902133600079374,149.98620939446343,-0.4277586438571638,2.3018218481273455e-08,True,2.810756770511465e-07,130,2664,True,True,IFN_stress,18,11,True,64.26153846153832,11,13,0.13908868228614454,82.30769230769211
E1_vs_no_interaction,E1,no_interaction,Stat1,17188,0.8150289017341067,0.792792792792763,0.022236108941343646,0.19522868869991328,10.110113245772435,16.138608796567766,1.6649071582269113,2.081663728484262,-0.4167565702573508,-0.6694291704189506,-4.3029723103167585,202.35482750146855,-0.30015114388024533,2.622627140472366e-05,True,0.00020864709311462328,173,2664,True,True,IFN_stress,18,12,True,63.68208092485568,12,13,1.1164858486363143,81.50289017341066
CATNB_vs_no_interaction,CATNB,no_interaction,Stat1,16985,0.826388888888887,0.792792792792763,0.033596096096123906,0.3015648408607825,9.041366264954338,16.138608796567766,1.5968368689166752,2.081663728484262,-0.48482685956758687,-0.8289463272817218,-4.623764223356331,164.1509537489429,-0.3488564193221573,7.597169272982512e-06,True,0.00011344522998257931,144,2664,True,True,IFN_stress,18,13,True,64.49999999999986,13,13,0.7725179449995095,82.6388888888887
LCMV_vs_no_interaction,LCMV,no_interaction,Stat1,16828,0.7559055118110225,0.792792792792763,-0.036887280981740544,-0.29415435037792675,10.74524206214219,16.138608796567766,1.6562397707337833,2.081663728484262,-0.4254239577504788,-0.582365784582139,-3.5329429882270853,139.7792022672599,-0.30493142785624827,0.0005573988864652334,True,0.0059421266046346954,127,2664,True,True,IFN_stress,18,14,True,59.42519685039362,14,13,1.3042212051257298,75.59055118110226
TB_vs_no_interaction,TB,no_interaction,Stat1,17238,0.9018404907975445,0.792792792792763,0.10904769800478142,1.1896652737640603,12.779605280303764,16.138608796567766,1.9283310482415676,2.081663728484262,-0.15333268024269442,-0.3343396583874247,-1.5252473015622843,188.30441979401186,-0.11033537800594181,0.12887521033110108,True,0.3036757516546665,163,2664,False,False,IFN_stress,18,15,False,69.9325153374232,15,13,1.8390415865330174,90.18404907975444
MCMV_vs_no_interaction,MCMV,no_interaction,Stat1,16493,0.8831168831168833,0.792792792792763,0.09032409032412025,0.92939318793055,8.48641295090797,16.138608796567766,1.6860768975987834,2.081663728484262,-0.39558683088547864,-0.9193005745540586,-3.1966868838216755,83.84064558561184,-0.2845513402800537,0.0019610302543634846,True,0.017327788020873865,77,2664,True,True,IFN_stress,18,16,True,68.5844155844156,16,13,0.5776864821639247,88.31168831168833
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Isg15,9542,0.22150746449811484,0.3780030030029979,-0.15649553850488304,-1.0641885014092924,0.659172495957481,3.8338357690944083,0.21880543230216604,0.7906139686648739,-0.5718085363627079,-2.373437097773017,-25.340952220988928,3071.451443950103,-0.7860025884355775,8.185492217650299e-129,True,7.543233957309047e-128,8239,2664,True,True,IFN_stress,19,0,True,20.948537443864268,0,12,-1.870388775696029,22.150746449811486
N4_vs_no_interaction,N4,no_interaction,Isg15,4317,0.18669527896995683,0.3780030030029979,-0.19130772403304105,-1.3616142831425924,0.801108353573436,3.8338357690944083,0.22882534067312432,0.7906139686648739,-0.5617886279917496,-2.1261642307004753,-15.775548189541869,1115.498806536791,-0.5286477399526718,9.204085838341881e-51,True,3.34732501063376e-49,466,2664,True,True,IFN_stress,19,1,True,18.442060085836893,1,12,-1.5023309793363095,18.66952789699568
A2_vs_no_interaction,A2,no_interaction,Isg15,4243,0.19178082191780801,0.3780030030029979,-0.18622218108518987,-1.315848406504514,0.9219511394651524,3.8338357690944083,0.24794466181157607,0.7906139686648739,-0.5426693068532978,-1.9446105076357296,-13.557056973779455,716.4017990007875,-0.5039312168490563,1.9518470419572952e-37,True,5.688670252223068e-36,365,2664,True,True,IFN_stress,19,2,True,18.808219178082176,2,12,-1.2320940381659315,19.178082191780803
Y3_vs_no_interaction,Y3,no_interaction,Isg15,4355,0.24289405684754492,0.3780030030029979,-0.13510894615545296,-0.8970428204656549,1.2518457055749868,3.8338357690944083,0.34413439672117213,0.7906139686648739,-0.44647957194370175,-1.541006231426036,-10.255529843155367,675.1983385852647,-0.41246057576540857,4.930014174409663e-23,True,8.275068196833271e-22,387,2664,True,True,IFN_stress,19,3,True,22.488372093023234,3,12,-0.6313419125414088,24.28940568475449
Q4_vs_no_interaction,Q4,no_interaction,Isg15,4447,0.24024640657084215,0.3780030030029979,-0.13775659643215574,-0.9171974595571399,1.4563146725390188,3.8338357690944083,0.3560414991261888,0.7906139686648739,-0.43457246953868506,-1.3378029393165447,-10.429730871398608,896.0894606721763,-0.40314405780597506,4.080678539417726e-24,True,3.8770559711705714e-23,487,2664,True,True,IFN_stress,19,4,True,22.297741273100634,4,12,-0.328880276566934,24.024640657084216
Q4R7_vs_no_interaction,Q4R7,no_interaction,Isg15,4261,0.29515418502202645,0.3780030030029979,-0.08284881798097143,-0.5242438394780848,1.7393400118886861,3.8338357690944083,0.4453286301924436,0.7906139686648739,-0.34528533847243026,-1.0967485344906813,-5.7389956212187805,298.5997950986799,-0.3127333854709529,2.3382155279987588e-08,True,1.492552909932678e-07,227,2664,True,True,IFN_stress,19,5,True,26.251101321585903,5,12,0.029921536561163725,29.515418502202646
T4_vs_no_interaction,T4,no_interaction,Isg15,4331,0.21718377088305454,0.3780030030029979,-0.16081923211994334,-1.0992768321478326,1.0147823786455152,3.8338357690944083,0.29500615061764335,0.7906139686648739,-0.49560781804723053,-1.8191746257589427,-12.422786697693875,824.0289412130088,-0.4613130638206989,1.3330697008982553e-32,True,3.4869137217710566e-31,419,2664,True,True,IFN_stress,19,6,True,20.637231503579926,6,12,-1.0453867183755066,21.718377088305456
Q7_vs_no_interaction,Q7,no_interaction,Isg15,4328,0.2817869415807555,0.3780030030029979,-0.09621606142224237,-0.6155954073415244,1.6606681449259357,3.8338357690944083,0.4033067620628022,0.7906139686648739,-0.3873072066020717,-1.1598137167537161,-7.391703431246111,421.5389356855783,-0.35314112005670883,7.866705718366752e-13,True,7.437105477009135e-12,291,2664,True,True,IFN_stress,19,7,True,25.288659793814396,7,12,-0.06394898099928964,28.17869415807555
Q4H7_vs_no_interaction,Q4H7,no_interaction,Isg15,4439,0.2888349514563106,0.3780030030029979,-0.08916805154668728,-0.5671306987059137,1.6385741589814071,3.8338357690944083,0.4068085395393185,0.7906139686648739,-0.3838054291255554,-1.1780321222081793,-8.497015141133975,687.4083533065601,-0.3534054158496234,1.2033710053396669e-16,True,1.1082316929801315e-15,412,2664,True,True,IFN_stress,19,8,True,25.796116504854364,8,12,-0.0910664979518895,28.88349514563106
V4_vs_no_interaction,V4,no_interaction,Isg15,4466,0.3302469135802478,0.3780030030029979,-0.04775608942275006,-0.2945788369899667,2.047291835559628,3.8338357690944083,0.5076743090594206,0.7906139686648739,-0.2829396596054533,-0.8734184495524552,-5.2342785857088145,457.99214374130383,-0.257094102954513,2.527719578753302e-07,True,1.3015513950687043e-06,324,2664,True,True,IFN_stress,19,9,True,28.777777777777843,9,12,0.3623412633849655,33.02469135802478
D4_vs_no_interaction,D4,no_interaction,Isg15,4378,0.41101694915254167,0.3780030030029979,0.03301394614954378,0.19521301857015794,2.4541136355668804,3.8338357690944083,0.638561828838533,0.7906139686648739,-0.15205213982634092,-0.6231140151322851,-2.3270055673793744,296.89893766380095,-0.1369796999749424,0.020637456740391906,True,0.055879600477319685,236,2664,False,False,IFN_stress,19,10,False,34.593220338983,10,12,0.7349114513010011,41.101694915254164
G4_vs_no_interaction,G4,no_interaction,Isg15,4226,0.37692307692307647,0.3780030030029979,-0.0010799260799214117,-0.006484145714803767,2.063836148910277,3.8338357690944083,0.5592301722475411,0.7906139686648739,-0.23138379641733275,-0.8623454700059179,-2.8570368765366454,149.81997488864693,-0.20778003803381995,0.004884554682101737,True,0.017523833643874425,130,2664,True,True,IFN_stress,19,11,True,32.138461538461506,11,12,0.3788230411848692,37.69230769230765
E1_vs_no_interaction,E1,no_interaction,Isg15,4384,0.39306358381502876,0.3780030030029979,0.015060580812030877,0.08973552126919779,3.0711213279292933,3.8338357690944083,0.661226529102201,0.7906139686648739,-0.12938743956267285,-0.3109436524403523,-1.6124843888269886,200.31959757833908,-0.11582468238846075,0.10843089091918282,True,0.22794903975634273,173,2664,False,False,IFN_stress,19,12,False,33.300578034682076,12,12,1.1995671053623111,39.306358381502875
CATNB_vs_no_interaction,CATNB,no_interaction,Isg15,4234,0.3749999999999996,0.3780030030029979,-0.0030030030029982724,-0.018048261175969627,2.1898305878345528,3.8338357690944083,0.5658535231889993,0.7906139686648739,-0.2247604454758746,-0.780695863749917,-2.867027880815344,167.81789383544546,-0.20190813134208957,0.004674883325800643,True,0.023605820753584004,144,2664,True,True,IFN_stress,19,13,True,31.99999999999997,13,12,0.5003558826486529,37.499999999999964
LCMV_vs_no_interaction,LCMV,no_interaction,Isg15,4249,0.37795275590551136,0.3780030030029979,-5.024709748652212e-05,-0.0003015410531866284,3.213350654085609,3.8338357690944083,0.709165096703058,0.7906139686648739,-0.08144887196181583,-0.24764583596007492,-0.8479562723768895,139.987349596958,-0.07270290584547388,0.3979098501438623,True,0.6264738872287989,127,2664,False,False,IFN_stress,19,14,False,32.212598425196816,14,12,1.2937838915545392,37.795275590551135
TB_vs_no_interaction,TB,no_interaction,Isg15,4351,0.4478527607361969,0.3780030030029979,0.06984975773319901,0.4077855516841532,3.6547148968092302,3.8338357690944083,0.7983827308818163,0.7906139686648739,0.007768762216942449,-0.0672333637170278,0.08827898876002985,183.74782340053954,0.006927961346953564,0.9297510763272608,True,0.9662562436743701,163,2664,False,False,IFN_stress,19,15,False,37.24539877300618,15,12,1.5623221171824437,44.78527607361969
MCMV_vs_no_interaction,MCMV,no_interaction,Isg15,4162,0.41558441558441567,0.3780030030029979,0.037581412581417784,0.22182326584339593,2.416921659520119,3.8338357690944083,0.666852744743223,0.7906139686648739,-0.1237612239216509,-0.6442764162534174,-1.1350076768045163,82.43350191187564,-0.11064083557075038,0.2596616030016244,True,0.5111756465710036,77,2664,False,False,IFN_stress,19,16,False,34.92207792207793,16,12,0.7034118904533512,41.558441558441565
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Rigi,1793,0.08071367884452026,0.22072072072072282,-0.14000704187620255,-1.5823428549126632,0.10553718610341827,1.0067177190783079,0.05566972010195526,0.3496253604571944,-0.29395564035523913,-2.428815956050015,-21.3885034766393,2855.752128335284,-0.7365062576290491,2.9006593846632337e-94,True,1.9785185816877803e-93,8239,2664,True,True,IFN_stress,20,0,True,10.811384876805459,0,11,-2.097967571193055,8.071367884452025
N4_vs_no_interaction,N4,no_interaction,Rigi,967,0.09442060085836916,0.22072072072072282,-0.12630011986235368,-1.3578903380100793,0.20939662648070678,1.0067177190783079,0.09375621621958442,0.3496253604571944,-0.25586914423761,-1.8387579217883154,-12.337279348457441,1280.315637087807,-0.3898523032996998,4.001270194464307e-33,True,5.379611428591388e-32,466,2664,True,True,IFN_stress,20,1,True,11.79828326180258,1,11,-0.7694745774788126,9.442060085836916
A2_vs_no_interaction,A2,no_interaction,Rigi,932,0.06575342465753427,0.22072072072072282,-0.15496729606318854,-1.865392331037071,0.188221451888076,1.0067177190783079,0.0704234060419102,0.3496253604571944,-0.27920195441528417,-1.9410376710488084,-12.93077597017919,929.5101972954534,-0.42098187371159923,2.7271058502145614e-35,True,6.830785290073237e-34,365,2664,True,True,IFN_stress,20,2,True,9.734246575342468,2,11,-0.9997535032821524,6.575342465753427
Y3_vs_no_interaction,Y3,no_interaction,Rigi,945,0.10077519379844957,0.22072072072072282,-0.11994552692227325,-1.2626138959662458,0.2123409672185723,1.0067177190783079,0.10090231304284795,0.3496253604571944,-0.24872304741434642,-1.8250935798568277,-11.24072771017753,932.593470807057,-0.3752346633647058,1.3933331739686466e-27,True,3.688234872269947e-26,387,2664,True,True,IFN_stress,20,3,True,12.255813953488369,3,11,-0.7387098366132624,10.077519379844958
Q4_vs_no_interaction,Q4,no_interaction,Rigi,952,0.08624229979466125,0.22072072072072282,-0.13447842092606158,-1.4883831640261276,0.2288634049590867,1.0067177190783079,0.09607625666327073,0.3496253604571944,-0.25354910379392365,-1.7507269103183338,-12.023547601463212,1283.387013352332,-0.386409360644945,1.2462028494795533e-31,True,1.7071892233059287e-30,487,2664,True,True,IFN_stress,20,4,True,11.20944558521561,4,11,-0.5712761373647335,8.624229979466126
Q4R7_vs_no_interaction,Q4R7,no_interaction,Rigi,934,0.1277533039647578,0.22072072072072282,-0.09296741675596504,-0.9047069017494501,0.3232611254368186,1.0067177190783079,0.13363270896764126,0.3496253604571944,-0.21599265148955313,-1.386667398253928,-7.018943409043475,344.99621133946516,-0.3179837096242435,1.1917901918740906e-11,True,1.1811514696511976e-10,227,2664,True,True,IFN_stress,20,5,True,14.19823788546256,5,11,0.24838986663731155,12.775330396475779
T4_vs_no_interaction,T4,no_interaction,Rigi,960,0.09785202863961807,0.22072072072072282,-0.12286869208110475,-1.3058262698707033,0.2792446727853751,1.0067177190783079,0.10884896367987695,0.3496253604571944,-0.24077639677731744,-1.5450864729625404,-10.285918496093275,903.7287726782299,-0.36270060415677147,1.5264520488391605e-23,True,1.9719268304391604e-22,419,2664,True,True,IFN_stress,20,6,True,12.045346062052502,6,11,-0.10828459350188104,9.785202863961807
Q7_vs_no_interaction,Q7,no_interaction,Rigi,949,0.10309278350515468,0.22072072072072282,-0.11762793721556815,-1.229059787594333,0.25940498176438875,1.0067177190783079,0.10924966507281544,0.3496253604571944,-0.24037569538437895,-1.6226049817833128,-9.250225990736677,536.2889140944566,-0.3574609127989844,5.291890045262705e-19,True,9.334333839763006e-18,291,2664,True,True,IFN_stress,20,7,True,12.422680412371136,7,11,-0.2828145377986778,10.309278350515468
Q4H7_vs_no_interaction,Q4H7,no_interaction,Rigi,962,0.11893203883495142,0.22072072072072282,-0.1017886818857714,-1.0145363613590528,0.23058997318409005,1.0067177190783079,0.11165404110153679,0.3496253604571944,-0.2379713193556576,-1.743172419917113,-10.824207842286217,1003.0962192915072,-0.35980277687618567,6.690658685869114e-26,True,1.1836932246503778e-24,412,2664,True,True,IFN_stress,20,8,True,13.563106796116502,8,11,-0.5542674924749799,11.893203883495142
V4_vs_no_interaction,V4,no_interaction,Rigi,959,0.12962962962962965,0.22072072072072282,-0.09109109109109317,-0.8821171759674745,0.48191201319276156,1.0067177190783079,0.17508010632918405,0.3496253604571944,-0.17454525412801034,-0.9274143582823835,-5.609586342853666,487.13089901127705,-0.2571277406729616,3.4051764811724746e-08,True,1.9381546773046027e-07,324,2664,True,True,IFN_stress,20,9,True,14.333333333333336,9,11,1.2823804413230024,12.962962962962965
D4_vs_no_interaction,D4,no_interaction,Rigi,936,0.12288135593220344,0.22072072072072282,-0.09783936478851939,-0.9646000662265307,0.3313445312733339,1.0067177190783079,0.14450766802952322,0.3496253604571944,-0.20511769242767117,-1.3593747230389226,-6.64278447003977,357.5325993814072,-0.30204284186165326,1.1482836484448199e-10,True,1.866063089189776e-09,236,2664,True,True,IFN_stress,20,10,True,13.847457627118647,10,11,0.30983827628098387,12.288135593220344
G4_vs_no_interaction,G4,no_interaction,Rigi,933,0.16923076923076924,0.22072072072072282,-0.051489951489953584,-0.4555032423113287,0.45317455566993214,1.0067177190783079,0.17583332839419422,0.3496253604571944,-0.17379203206300017,-1.0004805896992304,-3.9443910144796606,157.05335713618203,-0.2524470014212336,0.00012028559815273647,True,0.0006935030433100531,130,2664,True,True,IFN_stress,20,11,True,17.184615384615384,11,11,1.1178746285416559,16.923076923076923
