gene_id	gene_name	gene_biotype	chrom	strand	reference_count	test_count	reference_cpm	test_cpm	log2_fc	pvalue	fdr	neg_log10_fdr	significant	comparison	reference	test
ENSG00000159593	NAE1	protein_coding	16	-	1856	1754	179.85315222689405	182.71094077071726	0.02268102024974113	0.6409726649594939	0.897843598206425	0.04679930960406242	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000291156	ENSG00000291156	lncRNA	1	+	337	326	32.656526023956516	33.958817953964555	0.05558035709159847	0.6409951474131705	0.897843598206425	0.04679930960406242	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000140396	NCOA2	protein_coding	8	-	113	112	10.95011110002103	11.66683316209825	0.08759210896868648	0.6411347893312895	0.8979431159772876	0.046751174690890594	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000087095	NLK	protein_coding	17	+	545	492	52.812482739039474	51.25073139064589	-0.042894117033211915	0.6411913185850499	0.8979431159772876	0.046751174690890594	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000109111	SUPT6H	protein_coding	17	+	946	900	91.67084159840613	93.75133790971809	0.03220267395106996	0.6413629492364342	0.8980377586955077	0.04670540269978199	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000081692	JMJD4	protein_coding	1	-	121	105	11.725340204447296	10.93765608946711	-0.09608318081815047	0.6413840356989933	0.8980377586955077	0.04670540269978199	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000115107	STEAP3	protein_coding	2	+	234	228	22.67545130446832	23.750338937128582	0.06540747812351651	0.6416108085612033	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000144909	OSBPL11	protein_coding	3	-	57	58	5.523507369037156	6.041752887515166	0.11907347873595862	0.6419577969599206	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000172081	MOB3A	protein_coding	19	-	245	218	23.74139132305444	22.70865740479838	-0.0628094371973122	0.6421519818240554	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000259929	ENSG00000259929	lncRNA	16	-	36	38	3.488530969918204	3.958389822854764	0.16066528518276202	0.6422107619044682	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000170417	TMEM182	protein_coding	2	+	36	38	3.488530969918204	3.958389822854764	0.16066528518276202	0.6422107619044682	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000286909	ENSG00000286909	lncRNA	3	-	36	38	3.488530969918204	3.958389822854764	0.16066528518276202	0.6422107619044682	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000114473	IQCG	protein_coding	3	-	36	38	3.488530969918204	3.958389822854764	0.16066528518276202	0.6422107619044682	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000224897	POT1-AS1	lncRNA	7	+	36	38	3.488530969918204	3.958389822854764	0.16066528518276202	0.6422107619044682	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000277283	RAB35-AS1	lncRNA	12	+	83	83	8.043001958422526	8.645956718340669	0.09839097874192759	0.6422895481185358	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000205413	SAMD9	protein_coding	7	-	83	83	8.043001958422526	8.645956718340669	0.09839097874192759	0.6422895481185358	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000152782	PANK1	protein_coding	10	-	90	77	8.72132742479551	8.020947798942547	-0.11396053115417026	0.6423537564502597	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000149474	KAT14	protein_coding	20	+	90	77	8.72132742479551	8.020947798942547	-0.11396053115417026	0.6423537564502597	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000224870	MRPL20-AS1	lncRNA	1	+	297	265	28.780380501825178	27.604560606750326	-0.05913004206877702	0.6424932493069209	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000106785	TRIM14	protein_coding	9	-	353	316	34.206984232809056	32.917136421634346	-0.054637900229027786	0.6425058266811485	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000174405	LIG4	protein_coding	13	-	63	53	6.1049291973568565	5.520912121350065	-0.13356103572667205	0.6425200643340726	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000100938	GMPR2	protein_coding	14	+	63	53	6.1049291973568565	5.520912121350065	-0.13356103572667205	0.6425200643340726	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000150477	KIAA1328	protein_coding	18	+	63	53	6.1049291973568565	5.520912121350065	-0.13356103572667205	0.6425200643340726	0.8981389251448134	0.04665648097495509	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000140265	ZSCAN29	protein_coding	15	-	158	139	15.310774812418781	14.479373299389794	-0.07793080299031431	0.6426793085321996	0.8982740398639264	0.046591151256022624	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000134900	TPP2	protein_coding	13	+	791	718	76.65077770014719	74.79273402130843	-0.0351700524763062	0.6429175994613402	0.898519601272504	0.046472444284964845	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000089876	DHX32	protein_coding	10	-	200	177	19.380727610656688	18.437763122244558	-0.07010462516206156	0.643015066201652	0.8985683229668301	0.04644889556181714	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000100410	PHF5A	protein_coding	22	-	979	891	94.86866165416448	92.8138245306209	-0.03142443789911138	0.6435355162244998	0.8992080670142373	0.046139805596129076	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000173821	RNF213	protein_coding	17	+	865	823	83.82164691609016	85.73039011077555	0.032293361806419396	0.6436334192721378	0.8992573217962614	0.0461160174485463	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000101421	CHMP4B	protein_coding	20	+	555	501	53.78151911957231	52.18824476974307	-0.04297997722553354	0.6441739666386427	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000124177	CHD6	protein_coding	20	-	300	268	29.07109141598503	27.91706506644939	-0.057429931966469644	0.6443111206064209	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000134884	ARGLU1	protein_coding	13	-	1299	1186	125.87782583121519	123.54342973436184	-0.02689803005352545	0.6443375470582067	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000154814	OXNAD1	protein_coding	3	+	249	221	24.129005875267577	23.02116186449744	-0.06639906998900248	0.6444341279242649	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000177169	ULK1	protein_coding	12	+	418	376	40.50572070627248	39.16722561561556	-0.04787769730426095	0.6444581208748805	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000185475	TMEM179B	protein_coding	11	+	357	320	34.594598785022185	33.333809034566436	-0.05278340450428911	0.644526536945772	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000117519	CNN3	protein_coding	1	-	20	22	1.9380727610656687	2.291699371126442	0.19540240892268923	0.6445319232672251	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000167992	VWCE	protein_coding	11	-	20	22	1.9380727610656687	2.291699371126442	0.19540240892268923	0.6445319232672251	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000257176	ENSG00000257176	lncRNA	12	-	20	22	1.9380727610656687	2.291699371126442	0.19540240892268923	0.6445319232672251	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000139160	ETFBKMT	protein_coding	12	+	20	22	1.9380727610656687	2.291699371126442	0.19540240892268923	0.6445319232672251	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000286230	ENSG00000286230	lncRNA	19	-	20	22	1.9380727610656687	2.291699371126442	0.19540240892268923	0.6445319232672251	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000291019	AACSP1	lncRNA	5	-	20	22	1.9380727610656687	2.291699371126442	0.19540240892268923	0.6445319232672251	0.89946200239713	0.04601717861949949	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000125388	GRK4	protein_coding	4	+	58	59	5.620411007090439	6.145921040748186	0.11884061446623037	0.6446422668835157	0.8995285297082539	0.04598505788999646	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000184203	PPP1R2	protein_coding	3	-	782	745	75.77864495766764	77.60527415859997	0.034140756180780905	0.6449179669561362	0.8998257586975233	0.045841578740940324	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000104299	INTS9	protein_coding	8	-	358	321	34.69150242307547	33.437977187799454	-0.05232652986928695	0.6450327559041151	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000166794	PPIB	protein_coding	15	-	239	232	23.15996949473474	24.167011550060664	0.06013472771036732	0.6451021756600878	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000120699	EXOSC8	protein_coding	13	+	618	591	59.88644831692916	61.563378560714874	0.03951741330559697	0.6452062264970277	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000135525	MAP7	protein_coding	6	-	346	334	33.52865876643607	34.79216317982871	0.05259757178715274	0.6452367691319298	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000248092	NNT-AS1	lncRNA	5	-	543	520	52.618675462932906	54.16743968117045	0.04146263639715805	0.6453102108917367	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000222009	BTBD19	protein_coding	1	+	41	34	3.9730491601846203	3.541717209922683	-0.14629023104633843	0.6454557903484128	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000181513	ACBD4	protein_coding	17	+	41	34	3.9730491601846203	3.541717209922683	-0.14629023104633843	0.6454557903484128	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000253893	FAM85B	lncRNA	8	-	41	34	3.9730491601846203	3.541717209922683	-0.14629023104633843	0.6454557903484128	0.8998763437465537	0.04581716491418907	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000106348	IMPDH1	protein_coding	7	-	240	233	23.256873132788023	24.271179703293683	0.06031761529825769	0.6457542661302197	0.9002050293091535	0.045658565053270046	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000170632	ARMC10	protein_coding	7	+	973	925	94.28723982584478	96.35554174054359	0.031141739363936785	0.6459754125774659	0.9004258615834095	0.04555203990244487	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000176248	ANAPC2	protein_coding	9	-	161	142	15.601485726578634	14.791877759088853	-0.07442824311082846	0.646188645297484	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000095787	WAC	protein_coding	10	+	1945	1782	188.47757601363628	185.6276490612418	-0.02192267301051627	0.6462684506949556	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000184451	CCR10	protein_coding	17	-	92	79	8.915134700902076	8.229284105408587	-0.10911839311216096	0.6463089629623772	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000162994	CLHC1	protein_coding	2	-	92	79	8.915134700902076	8.229284105408587	-0.10911839311216096	0.6463089629623772	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000288670	ENSG00000288670	lncRNA	1	+	37	39	3.585434607971487	4.062557976087784	0.15935333098125434	0.6465341279713651	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000197182	MIRLET7BHG	lncRNA	22	+	37	39	3.585434607971487	4.062557976087784	0.15935333098125434	0.6465341279713651	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000169427	KCNK9	protein_coding	8	-	37	39	3.585434607971487	4.062557976087784	0.15935333098125434	0.6465341279713651	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000168118	RAB4A	protein_coding	1	+	1077	1023	104.36521818338626	106.56402075737955	0.029937496266737543	0.6465459743710971	0.9005215303394815	0.04550589928437018	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000182362	YBEY	protein_coding	21	+	195	191	18.89620942039027	19.89611726750684	0.07251980220684333	0.6467273072593394	0.9006866913539004	0.04542625439209747	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000131711	MAP1B	protein_coding	5	+	3977	3661	385.3857685379082	381.3596089860865	-0.01513151061994875	0.6469220122569443	0.9008704416342216	0.04533766243838462	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000115109	EPB41L5	protein_coding	2	+	163	143	15.7952930026852	14.896045912321874	-0.08189541463810016	0.6472919693202543	0.9012981796326747	0.045131506084617724	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000140553	UNC45A	protein_coding	15	+	550	527	53.29700092930589	54.896616753801595	0.04227212124457091	0.6474171980494168	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000065243	PKN2	protein_coding	1	+	196	191	18.993113058443555	19.89611726750684	0.06533002987364817	0.6475642111941105	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000185100	ADSS1	protein_coding	14	+	86	86	8.333712872582375	8.958461178039729	0.09858554643385185	0.6477643067916987	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000213889	PPM1N	protein_coding	19	+	86	86	8.333712872582375	8.958461178039729	0.09858554643385185	0.6477643067916987	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000138081	FBXO11	protein_coding	2	-	86	86	8.333712872582375	8.958461178039729	0.09858554643385185	0.6477643067916987	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000171189	GRIK1	protein_coding	21	-	86	86	8.333712872582375	8.958461178039729	0.09858554643385185	0.6477643067916987	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000115128	SF3B6	protein_coding	2	-	2373	2238	229.9523331004416	233.12832693549896	0.019746834915285165	0.6477701102341082	0.9013518557624969	0.04510564277610983	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000169442	CD52	protein_coding	1	+	645	584	62.50284654436781	60.83420148808374	-0.038725231566741035	0.6479220395879148	0.9014295144957023	0.04506822641505797	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000089820	ARHGAP4	protein_coding	X	-	307	274	29.749416882358013	28.54207398584751	-0.05876284743741518	0.6479515293703171	0.9014295144957023	0.04506822641505797	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000204634	TBC1D8	protein_coding	2	-	65	55	6.298736473463424	5.729248427816105	-0.12620854085816008	0.6482292963883486	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000235172	LINC01366	lncRNA	5	+	65	55	6.298736473463424	5.729248427816105	-0.12620854085816008	0.6482292963883486	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000124659	TBCC	protein_coding	6	-	569	514	55.13817005231827	53.54243076177233	-0.04198240344251557	0.6483325360932825	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000173611	SCAI	protein_coding	9	-	207	183	20.05905307702967	19.062772041642678	-0.07166300299420064	0.6484267206236876	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000242125	SNHG3	lncRNA	1	+	6217	5832	602.4499177772631	607.5086696549731	0.012053721370585198	0.6484392620935382	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000079785	DDX1	protein_coding	2	+	1833	1679	177.62436855166854	174.89832927824074	-0.022249894095998826	0.6484781256819173	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000067596	DHX8	protein_coding	17	+	353	340	34.206984232809056	35.41717209922683	0.049447753847620714	0.6485188923138739	0.9016070962205573	0.04498267877505731	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000179832	MROH1	protein_coding	8	+	126	110	12.209858394713713	11.45849685563221	-0.08791189799459817	0.6487270312354743	0.9017933376065176	0.04489297755840578	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000258773	ENSG00000258773	lncRNA	15	-	24	19	2.3256873132788023	1.979194911427382	-0.18873012893644728	0.6489227246888848	0.9017933376065176	0.04489297755840578	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000272716	SLC30A6-DT	lncRNA	2	-	24	19	2.3256873132788023	1.979194911427382	-0.18873012893644728	0.6489227246888848	0.9017933376065176	0.04489297755840578	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000287022	ENSG00000287022	lncRNA	3	-	24	19	2.3256873132788023	1.979194911427382	-0.18873012893644728	0.6489227246888848	0.9017933376065176	0.04489297755840578	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000183814	LIN9	protein_coding	1	-	245	238	23.74139132305444	24.792020469458784	0.06120978825521033	0.6490150299284041	0.9017933376065176	0.04489297755840578	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000283632	EXOC3L2	protein_coding	19	-	367	329	35.56363516555502	34.27132241366361	-0.05264688950294464	0.6490298319149534	0.9017933376065176	0.04489297755840578	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000138029	HADHB	protein_coding	2	+	1202	1140	116.47817294004669	118.75169468564292	0.027770407327129477	0.6491821192633301	0.9019176224747437	0.04483312735653344	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000174227	PIGG	protein_coding	4	+	256	228	24.80733134164056	23.750338937128582	-0.061550471859030405	0.6493546390753786	0.9020699898034175	0.0447597651119456	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000291067	ENSG00000291067	lncRNA	20	-	60	61	5.814218283197006	6.354257347214226	0.11839622409305729	0.6498778147637634	0.9027094043650726	0.044452033066365366	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000171561	OR2AT4	protein_coding	11	-	311	278	30.13703143457115	28.958746598779587	-0.05658046619945866	0.6502166412957044	0.9030133593174295	0.04430582462013263	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000140950	MEAK7	protein_coding	16	-	157	154	15.213871174365499	16.041895597885095	0.07408592976831253	0.6502224669787247	0.9030133593174295	0.04430582462013263	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000225159	NPM1P39	processed_pseudogene	1	+	38	40	3.6823382460247704	4.166726129320804	0.15810105962871565	0.6507264312701111	0.9034583335277964	0.04409187180944048	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000287899	ENSG00000287899	lncRNA	3	+	38	40	3.6823382460247704	4.166726129320804	0.15810105962871565	0.6507264312701111	0.9034583335277964	0.04409187180944048	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000176974	SHMT1	protein_coding	17	-	358	345	34.69150242307547	35.93801286539193	0.050217176338451804	0.6507317112805935	0.9034583335277964	0.04409187180944048	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000100591	AHSA1	protein_coding	14	+	1215	1152	117.73792023473938	120.00171252443916	0.02736085133412218	0.6509209826790721	0.9036337038778142	0.044007579062901	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000226067	LINC00623	lncRNA	1	+	88	88	8.527520148688941	9.166797484505768	0.09870828293782692	0.6513263981829991	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000100888	CHD8	protein_coding	14	-	201	196	19.477631248709972	20.41695803367194	0.0662875221318211	0.6514848075766723	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000189056	RELN	protein_coding	7	-	928	844	89.92657611344703	87.91792132866897	-0.032408021442345655	0.6515165354427748	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000141543	EIF4A3	protein_coding	17	-	1733	1587	167.93400474634018	165.3148591808029	-0.022610133151141028	0.6516332525583166	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000256146	ENSG00000256146	lncRNA	12	+	21	23	2.0349763991189525	2.3958675243594625	0.1920232901056711	0.6518883677334506	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000262136	NQO1-DT	lncRNA	16	+	21	23	2.0349763991189525	2.3958675243594625	0.1920232901056711	0.6518883677334506	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000232265	LINC02805	lncRNA	1	+	314	281	30.427742348730998	29.271251058478647	-0.05498167566885301	0.6519170996397907	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000115993	TRAK2	protein_coding	2	-	314	281	30.427742348730998	29.271251058478647	-0.05498167566885301	0.6519170996397907	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000118960	HS1BP3	protein_coding	2	-	121	120	11.725340204447296	12.500178387962412	0.0886568072170864	0.6519752704686452	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000100393	EP300	protein_coding	22	+	661	599	64.05330475322035	62.396723786579045	-0.03750608416497273	0.6520049530448252	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000111145	ELK3	protein_coding	12	+	95	82	9.205845615061927	8.541788565107648	-0.10224573042085933	0.6520754383737879	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000083844	ZNF264	protein_coding	19	+	95	82	9.205845615061927	8.541788565107648	-0.10224573042085933	0.6520754383737879	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000261824	LINC00662	lncRNA	19	-	645	616	62.50284654436781	64.16758239154038	0.03762566321495749	0.6521153570664766	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000158623	COPG2	protein_coding	7	-	303	293	29.36180233014488	30.52126889727489	0.05495645675480697	0.6521642970221497	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000029639	TFB1M	protein_coding	6	-	159	156	15.407678450472066	16.250231904351136	0.07445776393251011	0.6522009406141663	0.9040989086956857	0.043784054977080926	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000189079	ARID2	protein_coding	12	+	662	600	64.15020839127364	62.500891939812064	-0.03728276655749183	0.6522735615461555	0.9041122577375151	0.043777642656094344	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000260585	ENSG00000260585	lncRNA	X	+	61	62	5.911121921250289	6.4584255004472455	0.11818405602525023	0.6524311848201412	0.9042434140327815	0.04371464569560683	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000197429	IPP	protein_coding	1	-	212	188	20.543571267296088	19.58361280780778	-0.06736074598122017	0.652644570319726	0.9044456643751251	0.04361751876643195	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000140406	TLNRD1	protein_coding	15	+	1140	1040	110.47014738074311	108.3348793623409	-0.028030637286207253	0.6527031416148223	0.9044456643751251	0.04361751876643195	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000120805	ARL1	protein_coding	12	-	585	529	56.688628261170805	55.10495306026763	-0.04051490315368467	0.6529414646026093	0.9045287659107855	0.043577617109674234	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000171206	TRIM8	protein_coding	10	+	129	113	12.500569308873564	11.771001315331272	-0.08332182388975236	0.6530064328611562	0.9045287659107855	0.043577617109674234	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
